"layer","aridity","elevation","hli","precipitation","precseasonality","temperature","tempseasonality","tpi","tri","geom"
1,17157.486328125,2064.17138671875,0.772642135620117,6417.15380859375,29.2975177764893,8.58554267883301,1127.86669921875,-271.710815429688,833.563293457031,c(4321736.14937139, 2645128.13136002)
1,17912.294921875,2213.962890625,0.743387758731842,6396.20166015625,30.6806774139404,2.61374950408936,1210.89331054688,-199.769027709961,758.442504882812,c(4321474.01905919, 2644504.66406745)
1,19663.369140625,2235.71875,0.609440624713898,6379.86669921875,26.3481712341309,4.38442707061768,1408.21813964844,146.358489990234,588.227416992188,c(4312046.64524127, 2649898.39099412)
1,19237.388671875,2324.09692382812,0.671945571899414,6372.5673828125,27.567943572998,-1.4793027639389,1377.42102050781,198.285598754883,502.171142578125,c(4319069.40856685, 2648505.32547103)
1,18344.3984375,2215.22485351562,0.57509458065033,6392.21435546875,28.8245487213135,1.76345837116241,1224.80346679688,-163.810409545898,620.822448730469,c(4320565.04427373, 2644848.86846687)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319731.4437717, 2646700.54953879)
1,18344.3984375,2215.22485351562,0.57509458065033,6392.21435546875,28.8245487213135,1.76345837116241,1224.80346679688,-163.810409545898,620.822448730469,c(4320562.44980034, 2644818.43532143)
1,20799.759765625,2480.71899414062,0.805850982666016,6347.50439453125,31.2673397064209,-11.3209934234619,1376.00354003906,200.003082275391,739.174499511719,c(4322948.27709455, 2645732.53383235)
1,18600.345703125,2264.74340820312,0.60779333114624,6395.01025390625,28.5546607971191,2.50665211677551,1149.75866699219,-50.2109375,481.855163574219,c(4320358.26540533, 2645426.78936392)
1,18344.3984375,2215.22485351562,0.57509458065033,6392.21435546875,28.8245487213135,1.76345837116241,1224.80346679688,-163.810409545898,620.822448730469,c(4320562.07336994, 2644882.30095321)
1,18344.3984375,2215.22485351562,0.57509458065033,6392.21435546875,28.8245487213135,1.76345837116241,1224.80346679688,-163.810409545898,620.822448730469,c(4320610.29747041, 2644337.38563834)
1,26580.908203125,2071.60375976562,0.776898920536041,6833.14453125,35.6212463378906,4.15470504760742,1163.39379882812,348.317657470703,766.358337402344,c(4620221.15336923, 2685221.76177597)
1,19717.0625,2376.69067382812,0.782020747661591,6364.54541015625,27.0711460113525,-3.22583842277527,1520.03979492188,189.761611938477,612.899963378906,c(4318373.5179009, 2648641.22571107)
